Hugo_Symbol	Tumor_Sample_Barcode
CD200R1L	TCGA-YL-A8HJ-01
KDM3B	TCGA-YL-A8HJ-01
DDX41	TCGA-YL-A8HJ-01
SMPD2	TCGA-YL-A8HJ-01
UTRN	TCGA-YL-A8HJ-01
AC005013.5	TCGA-YL-A8HJ-01
NR4A3	TCGA-YL-A8HJ-01
MUC5AC	TCGA-YL-A8HJ-01
XPOT	TCGA-YL-A8HJ-01
AHNAK2	TCGA-YL-A8HJ-01
GMIP	TCGA-YL-A8HJ-01
TSHZ3	TCGA-YL-A8HJ-01
ZNF587	TCGA-YL-A8HJ-01
CHDC2	TCGA-YL-A8HJ-01
BRWD3	TCGA-YL-A8HJ-01
ACTRT1	TCGA-YL-A8HJ-01
CCRL2	TCGA-YL-A8HK-01
FER	TCGA-YL-A8HK-01
PPP1R16A	TCGA-YL-A8HK-01
FANCF	TCGA-YL-A8HK-01
FAM181B	TCGA-YL-A8HK-01
SLC2A13	TCGA-YL-A8HK-01
LRP1	TCGA-YL-A8HK-01
ALPK3	TCGA-YL-A8HK-01
GAD1	TCGA-YL-A8HK-01
SEMA3F	TCGA-YL-A8HK-01
ECT2	TCGA-YL-A8HK-01
LIMCH1	TCGA-YL-A8HK-01
SH3TC2	TCGA-YL-A8HK-01
TM9SF2	TCGA-YL-A8HK-01
HP1BP3	TCGA-YL-A8HL-01
BCAR3	TCGA-YL-A8HL-01
CACNA1D	TCGA-YL-A8HL-01
HLA-DMA	TCGA-YL-A8HL-01
INSIG1	TCGA-YL-A8HL-01
RGS3	TCGA-YL-A8HL-01
ZNF215	TCGA-YL-A8HL-01
CEP57	TCGA-YL-A8HL-01
ANP32AP1	TCGA-YL-A8HL-01
ARMC5	TCGA-YL-A8HL-01
CNGB1	TCGA-YL-A8HL-01
TP53	TCGA-YL-A8HL-01
SCN4A	TCGA-YL-A8HL-01
CDH20	TCGA-YL-A8HL-01
OR7D2	TCGA-YL-A8HL-01
FLRT3	TCGA-YL-A8HL-01
FLG2	TCGA-YL-A8SA-01
FLG2	TCGA-YL-A8SA-01
LCE2A	TCGA-YL-A8SA-01
AAMP	TCGA-YL-A8SA-01
ANKRD28	TCGA-YL-A8SA-01
MCM2	TCGA-YL-A8SA-01
NDST4	TCGA-YL-A8SA-01
PCDHB1	TCGA-YL-A8SA-01
SPINK5	TCGA-YL-A8SA-01
UBLCP1	TCGA-YL-A8SA-01
KIFC1	TCGA-YL-A8SA-01
TBC1D32	TCGA-YL-A8SA-01
BMPER	TCGA-YL-A8SA-01
EFCAB5	TCGA-YL-A8SA-01
ZNF99	TCGA-YL-A8SA-01
ARHGAP36	TCGA-YL-A8SA-01
SFPQ	TCGA-YL-A8SA-01
SCN2A	TCGA-YL-A8SA-01
PUS7L	TCGA-YL-A8SA-01
PTPN11	TCGA-YL-A8SA-01
LHX8	TCGA-YL-A8SF-01
MFN1	TCGA-YL-A8SF-01
CPA2	TCGA-YL-A8SF-01
BCL9L	TCGA-YL-A8SF-01
CILP	TCGA-YL-A8SF-01
USP31	TCGA-YL-A8SF-01
HAVCR1P1	TCGA-YL-A8SF-01
MAP2K2	TCGA-YL-A8SF-01
CLSTN1	TCGA-YL-A8SL-01
POMGNT1	TCGA-YL-A8SL-01
OLFML3	TCGA-YL-A8SL-01
TBX15	TCGA-YL-A8SL-01
PLA2G4A	TCGA-YL-A8SL-01
PTPRC	TCGA-YL-A8SL-01
PPP2R5A	TCGA-YL-A8SL-01
SMYD2	TCGA-YL-A8SL-01
USH2A	TCGA-YL-A8SL-01
SEC22A	TCGA-YL-A8SL-01
PIK3CB	TCGA-YL-A8SL-01
AC026703.1	TCGA-YL-A8SL-01
SMPD2	TCGA-YL-A8SL-01
KIF25	TCGA-YL-A8SL-01
CHST12	TCGA-YL-A8SL-01
TRBV6-1	TCGA-YL-A8SL-01
ARHGAP20	TCGA-YL-A8SL-01
POTEG	TCGA-YL-A8SL-01
OR4L1	TCGA-YL-A8SL-01
CSNK1G1	TCGA-YL-A8SL-01
RBL2	TCGA-YL-A8SL-01
KRT28	TCGA-YL-A8SL-01
SLC16A6	TCGA-YL-A8SL-01
GPR32	TCGA-YL-A8SL-01
LILRB1	TCGA-YL-A8SL-01
NRIP1	TCGA-YL-A8SL-01
PRDM15	TCGA-YL-A8SL-01
USP9X	TCGA-YL-A8SL-01
PIGM	TCGA-YL-A8SL-01
CDC25A	TCGA-YL-A8SL-01
CASR	TCGA-YL-A8SL-01
GPR98	TCGA-YL-A8SL-01
TRA2A	TCGA-YL-A8SL-01
IFNA16	TCGA-YL-A8SL-01
IDE	TCGA-YL-A8SL-01
CTD-3187F8.14	TCGA-YL-A8SL-01
POTEF	TCGA-YL-A8SP-01
POTEE	TCGA-YL-A8SP-01
DCHS2	TCGA-YL-A8SP-01
PDZD2	TCGA-YL-A8SP-01
COL19A1	TCGA-YL-A8SP-01
SRSF12	TCGA-YL-A8SP-01
EGFR	TCGA-YL-A8SP-01
ABRA	TCGA-YL-A8SP-01
SORCS1	TCGA-YL-A8SP-01
DNM1L	TCGA-YL-A8SP-01
VWA8	TCGA-YL-A8SP-01
COX16	TCGA-YL-A8SP-01
IGHV4-55	TCGA-YL-A8SP-01
ZNF676	TCGA-YL-A8SP-01
SERINC3	TCGA-YL-A8SP-01
ABCG1	TCGA-YL-A8SP-01
COL6A1	TCGA-YL-A8SP-01
ZNF806	TCGA-YL-A8SP-01
TIMM22	TCGA-YL-A8SP-01
BCORL1	TCGA-YL-A8SP-01
BIRC6	TCGA-ZG-A8QZ-01
ZNF827	TCGA-ZG-A8QZ-01
PCDHB7	TCGA-ZG-A8QZ-01
FAT2	TCGA-ZG-A8QZ-01
GRIA1	TCGA-ZG-A8QZ-01
MYLK4	TCGA-ZG-A8QZ-01
DXO	TCGA-ZG-A8QZ-01
TNXB	TCGA-ZG-A8QZ-01
PAPOLB	TCGA-ZG-A8QZ-01
SBDSP1	TCGA-ZG-A8QZ-01
FREM1	TCGA-ZG-A8QZ-01
GSTO1	TCGA-ZG-A8QZ-01
PCNX	TCGA-ZG-A8QZ-01
SUN2	TCGA-ZG-A8QZ-01
WASF4P	TCGA-ZG-A8QZ-01
WDR48	TCGA-ZG-A8QZ-01
Unknown	TCGA-2A-A8VL-01
AC011841.1	TCGA-2A-A8VV-01
Unknown	TCGA-2A-A8VV-01
AC011841.1	TCGA-CH-5739-01
Unknown	TCGA-CH-5739-01
Unknown	TCGA-CH-5739-01
AC145212.1	TCGA-CH-5740-01
MT-ND5	TCGA-CH-5741-01
BAGE5	TCGA-CH-5743-01
AL592183.1	TCGA-CH-5746-01
Unknown	TCGA-CH-5752-01
Unknown	TCGA-CH-5752-01
AL592183.1	TCGA-CH-5764-01
Unknown	TCGA-CH-5789-01
MT-CO1	TCGA-CH-5790-01
MT-ND5	TCGA-EJ-5497-01
MT-ND5	TCGA-EJ-5497-01
MT-CYB	TCGA-EJ-5497-01
AC011841.1	TCGA-EJ-5497-01
AL592183.1	TCGA-EJ-5497-01
BAGE5	TCGA-EJ-5498-01
AC145212.1	TCGA-EJ-5499-01
AC109135.1	TCGA-EJ-5499-01
Unknown	TCGA-EJ-5507-01
AL592183.1	TCGA-EJ-5508-01
Unknown	TCGA-EJ-5524-01
Unknown	TCGA-EJ-5526-01
Unknown	TCGA-EJ-5527-01
AC011841.1	TCGA-EJ-5527-01
KIR2DL2	TCGA-EJ-7314-01
AL354822.1	TCGA-EJ-7321-01
AL592183.1	TCGA-EJ-7328-01
BAGE5	TCGA-EJ-7784-01
AC145212.1	TCGA-EJ-7793-01
BAGE5	TCGA-EJ-8469-01
AL592183.1	TCGA-EJ-8472-01
RNA28S5	TCGA-EJ-A46D-01
Unknown	TCGA-EJ-A46D-01
Unknown	TCGA-EJ-A7NF-01
AL592183.1	TCGA-EJ-A7NK-01
Unknown	TCGA-EJ-A7NK-01
BAGE5	TCGA-FC-7708-01
BAGE5	TCGA-G9-6353-01
Unknown	TCGA-G9-6353-01
AC145212.1	TCGA-G9-6353-01
Unknown	TCGA-G9-6363-01
AL592183.1	TCGA-G9-6384-01
AL592183.1	TCGA-G9-7522-01
AC011841.1	TCGA-HC-7081-01
BAGE5	TCGA-HC-7211-01
AL592183.1	TCGA-HC-7211-01
RNA28S5	TCGA-HC-7212-01
AC011841.1	TCGA-HC-7213-01
AC145212.1	TCGA-HC-7230-01
Unknown	TCGA-HC-7744-01
AL592183.1	TCGA-HC-7747-01
Unknown	TCGA-HC-7748-01
AC011841.1	TCGA-HC-7820-01
AC145212.1	TCGA-HC-7820-01
AL354822.1	TCGA-HC-7821-01
BAGE5	TCGA-HC-8260-01
AL592183.1	TCGA-HC-8262-01
AC145212.1	TCGA-HC-A76X-01
AC145212.1	TCGA-HC-A8D1-01
AC011841.1	TCGA-HI-7171-01
AC145212.1	TCGA-J4-A83K-01
AC109135.1	TCGA-J4-A83N-01
AC145212.1	TCGA-J9-A52B-01
AL592183.7	TCGA-J9-A8CK-01
BAGE5	TCGA-KC-A4BV-01
AC145212.1	TCGA-KK-A59Y-01
BAGE5	TCGA-KK-A6DY-01
Unknown	TCGA-KK-A6DY-01
Unknown	TCGA-KK-A6E2-01
BAGE5	TCGA-KK-A7AU-01
Unknown	TCGA-KK-A7B4-01
AL592183.1	TCGA-KK-A8I4-01
AC145212.1	TCGA-KK-A8I4-01
AL592183.1	TCGA-KK-A8I6-01
AC145212.1	TCGA-KK-A8I8-01
AL592183.1	TCGA-KK-A8IC-01
AC011841.1	TCGA-KK-A8IH-01
AC011841.1	TCGA-KK-A8II-01
AC109135.1	TCGA-KK-A8II-01
Unknown	TCGA-VN-A88K-01
AC011841.1	TCGA-VN-A88K-01
AC011841.1	TCGA-VP-A875-01
AC011841.1	TCGA-VP-A876-01
AL592183.1	TCGA-VP-A876-01
BAGE5	TCGA-VP-A87C-01
BAGE5	TCGA-VP-A87C-01
AC011841.1	TCGA-VP-A87C-01
AC011841.1	TCGA-VP-A87K-01
Unknown	TCGA-XJ-A9DI-01
AC145212.1	TCGA-XJ-A9DK-01
BAGE5	TCGA-XQ-A8TB-01
AC011841.1	TCGA-YL-A8HJ-01
AC011841.1	TCGA-YL-A8HJ-01
BAGE5	TCGA-YL-A8HK-01
AC011841.1	TCGA-YL-A8SA-01
AL592183.1	TCGA-YL-A8SL-01
BAGE5	TCGA-YL-A8SP-01
Unknown	TCGA-YL-A8SP-01
AC011841.1	TCGA-YL-A8SP-01
AC011841.1	TCGA-ZG-A8QZ-01
AL592183.1	TCGA-ZG-A8QZ-01
MT-CO1	TCGA-CH-5744-01
MT-ND4	TCGA-CH-5790-01
MT-CO1	TCGA-CH-5794-01
MT-ND5	TCGA-EJ-5526-01
MT-ND4	TCGA-EJ-5527-01
MT-ND4	TCGA-EJ-5530-01
